number of iterations required: 161
---utility for each state (row, column)---
(76, 21) - utility: 78.306
(76, 22) - utility: 76.812
(76, 23) - utility: 76.571
(76, 24) - utility: 75.294
(76, 25) - utility: 74.040
(76, 26) - utility: 72.677
(76, 27) - utility: 71.422
(76, 28) - utility: 70.330
(76, 29) - utility: 69.227
(76, 30) - utility: 69.960
(76, 31) - utility: 69.061
(76, 35) - utility: 76.454
(76, 36) - utility: 75.251
(76, 37) - utility: 74.547
(76, 38) - utility: 73.433
(76, 39) - utility: 72.194
(76, 40) - utility: 71.949
(76, 41) - utility: 69.642
(76, 43) - utility: 66.509
(76, 44) - utility: 66.597
(76, 45) - utility: 67.974
(76, 46) - utility: 69.274
(76, 48) - utility: 70.167
(76, 50) - utility: 69.279
(76, 51) - utility: 71.270
(76, 52) - utility: 72.391
(76, 53) - utility: 73.723
(76, 54) - utility: 72.552
(76, 55) - utility: 70.402
(76, 56) - utility: 70.877
(76, 57) - utility: 68.516
(76, 58) - utility: 68.699
(76, 59) - utility: 67.717
(76, 61) - utility: 69.036
(76, 62) - utility: 69.214
(76, 63) - utility: 70.636
(76, 64) - utility: 70.783
(76, 65) - utility: 71.879
(76, 66) - utility: 73.149
(76, 67) - utility: 74.580
(76, 68) - utility: 76.040
(76, 69) - utility: 77.314
(76, 70) - utility: 78.464
(76, 73) - utility: 75.944
(76, 74) - utility: 75.994
(76, 75) - utility: 74.562
(76, 76) - utility: 73.064
(76, 77) - utility: 71.711
(76, 78) - utility: 70.597
(76, 79) - utility: 68.319
(76, 80) - utility: 67.919
(76, 81) - utility: 66.915
(76, 82) - utility: 67.650
(76, 83) - utility: 65.351
(76, 84) - utility: 65.425
(76, 86) - utility: 67.092
(76, 87) - utility: 68.106
(76, 89) - utility: 72.254
(76, 90) - utility: 71.979
(76, 91) - utility: 69.557
(76, 92) - utility: 70.977
(76, 93) - utility: 71.991
(76, 94) - utility: 69.593
(76, 96) - utility: 69.221
(76, 99) - utility: 69.369
(77, 1) - utility: 74.555
(77, 2) - utility: 74.507
(77, 3) - utility: 72.959
(77, 4) - utility: 70.836
(77, 5) - utility: 69.967
(77, 6) - utility: 70.510
(77, 7) - utility: 71.694
(77, 8) - utility: 72.515
(77, 9) - utility: 71.551
(77, 10) - utility: 71.527
(77, 11) - utility: 71.076
(77, 12) - utility: 71.631
(77, 14) - utility: 68.957
(77, 15) - utility: 70.053
(77, 16) - utility: 71.142
(77, 17) - utility: 71.782
(77, 18) - utility: 74.082
(77, 19) - utility: 76.816
(77, 20) - utility: 77.083
(77, 22) - utility: 75.531
(77, 23) - utility: 75.340
(77, 26) - utility: 71.506
(77, 27) - utility: 71.786
(77, 28) - utility: 71.459
(77, 29) - utility: 70.174
(77, 30) - utility: 69.346
(77, 31) - utility: 70.009
(77, 32) - utility: 72.305
(77, 33) - utility: 73.399
(77, 34) - utility: 74.624
(77, 35) - utility: 76.144
(77, 36) - utility: 74.704
(77, 37) - utility: 74.721
(77, 38) - utility: 73.453
(77, 39) - utility: 72.300
(77, 40) - utility: 71.215
(77, 41) - utility: 69.995
(77, 42) - utility: 67.652
(77, 43) - utility: 67.640
(77, 44) - utility: 66.509
(77, 46) - utility: 70.614
(77, 47) - utility: 68.237
(77, 48) - utility: 70.041
(77, 49) - utility: 69.543
(77, 50) - utility: 70.607
(77, 51) - utility: 71.826
(77, 52) - utility: 71.164
(77, 53) - utility: 72.283
(77, 54) - utility: 71.467
(77, 58) - utility: 69.985
(77, 59) - utility: 68.721
(77, 61) - utility: 66.684
(77, 63) - utility: 70.643
(77, 64) - utility: 71.847
(77, 65) - utility: 71.890
(77, 66) - utility: 71.159
(77, 67) - utility: 73.255
(77, 68) - utility: 75.546
(77, 69) - utility: 77.935
(77, 70) - utility: 78.271
(77, 71) - utility: 76.859
(77, 72) - utility: 76.751
(77, 73) - utility: 75.548
(77, 75) - utility: 73.064
(77, 76) - utility: 70.885
(77, 77) - utility: 70.556
(77, 78) - utility: 70.540
(77, 79) - utility: 69.123
(77, 80) - utility: 67.863
(77, 82) - utility: 66.272
(77, 83) - utility: 64.337
(77, 84) - utility: 66.557
(77, 85) - utility: 66.690
(77, 86) - utility: 68.106
(77, 87) - utility: 69.389
(77, 89) - utility: 73.497
(77, 90) - utility: 73.452
(77, 92) - utility: 73.431
(77, 93) - utility: 73.623
(77, 95) - utility: 69.221
(77, 96) - utility: 70.391
(77, 97) - utility: 69.552
(77, 98) - utility: 70.370
(77, 99) - utility: 69.227
(78, 0) - utility: 77.065
(78, 1) - utility: 75.805
(78, 2) - utility: 73.575
(78, 3) - utility: 71.517
(78, 4) - utility: 71.677
(78, 7) - utility: 70.582
(78, 8) - utility: 71.161
(78, 9) - utility: 70.444
(78, 10) - utility: 70.336
(78, 11) - utility: 70.155
(78, 12) - utility: 71.309
(78, 13) - utility: 68.933
(78, 14) - utility: 69.582
(78, 15) - utility: 70.840
(78, 16) - utility: 72.400
(78, 17) - utility: 72.757
(78, 18) - utility: 74.240
(78, 19) - utility: 74.359
(78, 20) - utility: 74.462
(78, 21) - utility: 73.245
(78, 22) - utility: 74.155
(78, 23) - utility: 73.973
(78, 24) - utility: 72.751
(78, 25) - utility: 73.228
(78, 26) - utility: 71.960
(78, 27) - utility: 73.072
(78, 28) - utility: 72.784
(78, 29) - utility: 70.357
(78, 30) - utility: 70.329
(78, 31) - utility: 71.687
(78, 32) - utility: 73.195
(78, 33) - utility: 73.348
(78, 34) - utility: 72.333
(78, 36) - utility: 72.520
(78, 37) - utility: 74.402
(78, 38) - utility: 73.082
(78, 39) - utility: 72.821
(78, 40) - utility: 71.331
(78, 42) - utility: 67.775
(78, 43) - utility: 68.937
(78, 45) - utility: 69.855
(78, 46) - utility: 70.793
(78, 48) - utility: 71.515
(78, 49) - utility: 70.400
(78, 50) - utility: 71.654
(78, 51) - utility: 73.261
(78, 52) - utility: 73.345
(78, 53) - utility: 72.955
(78, 54) - utility: 70.660
(78, 55) - utility: 71.450
(78, 56) - utility: 71.567
(78, 57) - utility: 70.353
(78, 60) - utility: 67.840
(78, 61) - utility: 68.796
(78, 63) - utility: 70.533
(78, 64) - utility: 71.708
(78, 65) - utility: 70.895
(78, 66) - utility: 71.675
(78, 67) - utility: 73.080
(78, 68) - utility: 75.660
(78, 69) - utility: 75.615
(78, 70) - utility: 76.736
(78, 71) - utility: 75.709
(78, 72) - utility: 75.522
(78, 74) - utility: 70.376
(78, 75) - utility: 71.568
(78, 76) - utility: 70.442
(78, 77) - utility: 69.468
(78, 78) - utility: 69.236
(78, 79) - utility: 67.993
(78, 80) - utility: 67.003
(78, 82) - utility: 65.038
(78, 83) - utility: 64.129
(78, 84) - utility: 65.209
(78, 85) - utility: 64.461
(78, 87) - utility: 70.721
(78, 88) - utility: 72.076
(78, 89) - utility: 73.413
(78, 90) - utility: 73.357
(78, 91) - utility: 74.593
(78, 92) - utility: 75.843
(78, 93) - utility: 76.084
(78, 94) - utility: 77.664
(78, 96) - utility: 71.826
(78, 97) - utility: 70.519
(78, 98) - utility: 70.486
(78, 99) - utility: 69.305
(79, 0) - utility: 78.499
(79, 1) - utility: 77.065
(79, 2) - utility: 74.359
(79, 3) - utility: 72.955
(79, 4) - utility: 71.593
(79, 5) - utility: 70.271
(79, 6) - utility: 68.884
(79, 7) - utility: 69.417
(79, 8) - utility: 70.000
(79, 9) - utility: 70.717
(79, 10) - utility: 70.656
(79, 11) - utility: 69.441
(79, 12) - utility: 68.989
(79, 14) - utility: 69.604
(79, 15) - utility: 68.729
(79, 16) - utility: 70.037
(79, 17) - utility: 71.643
(79, 18) - utility: 72.864
(79, 20) - utility: 72.179
(79, 21) - utility: 73.331
(79, 22) - utility: 74.571
(79, 25) - utility: 75.887
(79, 27) - utility: 75.685
(79, 28) - utility: 74.274
(79, 30) - utility: 69.885
(79, 31) - utility: 70.879
(79, 32) - utility: 72.082
(79, 33) - utility: 73.293
(79, 35) - utility: 73.535
(79, 36) - utility: 72.791
(79, 37) - utility: 74.056
(79, 38) - utility: 71.865
(79, 39) - utility: 70.436
(79, 40) - utility: 69.072
(79, 41) - utility: 68.654
(79, 42) - utility: 67.871
(79, 43) - utility: 70.255
(79, 44) - utility: 69.858
(79, 45) - utility: 70.923
(79, 46) - utility: 72.108
(79, 47) - utility: 72.488
(79, 48) - utility: 72.859
(79, 49) - utility: 70.692
(79, 50) - utility: 69.429
(79, 52) - utility: 73.310
(79, 53) - utility: 74.408
(79, 55) - utility: 72.730
(79, 57) - utility: 70.093
(79, 58) - utility: 67.732
(79, 59) - utility: 68.941
(79, 60) - utility: 68.856
(79, 61) - utility: 70.062
(79, 64) - utility: 70.342
(79, 65) - utility: 68.904
(79, 66) - utility: 70.575
(79, 67) - utility: 71.732
(79, 69) - utility: 74.378
(79, 71) - utility: 73.277
(79, 72) - utility: 73.303
(79, 73) - utility: 75.059
(79, 75) - utility: 71.735
(79, 76) - utility: 70.536
(79, 77) - utility: 69.374
(79, 78) - utility: 68.070
(79, 79) - utility: 66.064
(79, 80) - utility: 67.389
(79, 81) - utility: 66.403
(79, 82) - utility: 65.345
(79, 84) - utility: 64.089
(79, 85) - utility: 64.942
(79, 86) - utility: 66.000
(79, 88) - utility: 71.028
(79, 89) - utility: 72.182
(79, 90) - utility: 73.148
(79, 91) - utility: 74.501
(79, 93) - utility: 75.956
(79, 94) - utility: 77.371
(79, 95) - utility: 76.114
(79, 96) - utility: 73.193
(79, 98) - utility: 69.315
(80, 0) - utility: 79.972
(80, 2) - utility: 73.132
(80, 4) - utility: 70.271
(80, 5) - utility: 69.222
(80, 6) - utility: 67.171
(80, 7) - utility: 67.200
(80, 8) - utility: 68.339
(80, 9) - utility: 70.458
(80, 10) - utility: 69.471
(80, 11) - utility: 68.368
(80, 12) - utility: 67.935
(80, 13) - utility: 68.287
(80, 14) - utility: 67.418
(80, 15) - utility: 67.991
(80, 16) - utility: 69.196
(80, 17) - utility: 70.426
(80, 18) - utility: 71.462
(80, 19) - utility: 70.930
(80, 20) - utility: 72.128
(80, 22) - utility: 74.442
(80, 23) - utility: 75.823
(80, 24) - utility: 77.084
(80, 25) - utility: 78.360
(80, 26) - utility: 77.084
(80, 27) - utility: 75.808
(80, 28) - utility: 74.397
(80, 29) - utility: 73.175
(80, 30) - utility: 70.891
(80, 31) - utility: 69.941
(80, 32) - utility: 70.896
(80, 33) - utility: 71.860
(80, 34) - utility: 70.952
(80, 35) - utility: 72.223
(80, 36) - utility: 72.628
(80, 37) - utility: 73.820
(80, 38) - utility: 72.402
(80, 40) - utility: 69.220
(80, 41) - utility: 69.868
(80, 43) - utility: 70.480
(80, 44) - utility: 70.827
(80, 45) - utility: 72.102
(80, 46) - utility: 73.422
(80, 47) - utility: 73.708
(80, 48) - utility: 74.400
(80, 49) - utility: 72.900
(80, 50) - utility: 71.313
(80, 52) - utility: 74.246
(80, 53) - utility: 74.465
(80, 54) - utility: 74.047
(80, 55) - utility: 73.941
(80, 57) - utility: 71.567
(80, 59) - utility: 68.333
(80, 60) - utility: 69.416
(80, 62) - utility: -3.199
(80, 65) - utility: 68.610
(80, 66) - utility: 69.738
(80, 67) - utility: 69.535
(80, 68) - utility: 70.863
(80, 69) - utility: 73.266
(80, 72) - utility: 74.893
(80, 73) - utility: 74.504
(80, 74) - utility: 73.289
(80, 75) - utility: 73.086
(80, 78) - utility: 65.730
(80, 80) - utility: 68.801
(80, 81) - utility: 67.390
(80, 82) - utility: 65.977
(80, 83) - utility: 65.239
(80, 84) - utility: 66.296
(80, 85) - utility: 65.885
(80, 86) - utility: 67.262
(80, 87) - utility: 67.494
(80, 88) - utility: 69.883
(80, 89) - utility: 70.968
(80, 90) - utility: 71.869
(80, 91) - utility: 72.170
(80, 92) - utility: 73.182
(80, 93) - utility: 74.548
(80, 96) - utility: 70.644
(80, 97) - utility: 69.453
(80, 98) - utility: 67.341
(80, 99) - utility: 66.138
(81, 1) - utility: 70.383
(81, 2) - utility: 71.733
(81, 3) - utility: 71.547
(81, 4) - utility: 70.356
(81, 5) - utility: 69.192
(81, 6) - utility: 67.943
(81, 7) - utility: 67.946
(81, 8) - utility: 68.670
(81, 9) - utility: 68.161
(81, 10) - utility: 68.203
(81, 11) - utility: 67.333
(81, 13) - utility: 66.997
(81, 14) - utility: 68.901
(81, 15) - utility: 66.902
(81, 16) - utility: 67.931
(81, 17) - utility: 68.131
(81, 18) - utility: 68.971
(81, 20) - utility: 69.733
(81, 22) - utility: 73.214
(81, 25) - utility: 79.972
(81, 28) - utility: 73.175
(81, 29) - utility: 73.216
(81, 30) - utility: 72.906
(81, 31) - utility: 70.440
(81, 33) - utility: 69.567
(81, 34) - utility: 70.285
(81, 35) - utility: 72.619
(81, 36) - utility: 72.599
(81, 37) - utility: 71.515
(81, 38) - utility: 71.244
(81, 40) - utility: 71.528
(81, 41) - utility: 71.135
(81, 42) - utility: 72.495
(81, 43) - utility: 71.630
(81, 44) - utility: 71.182
(81, 45) - utility: 72.428
(81, 46) - utility: 74.782
(81, 47) - utility: 74.891
(81, 48) - utility: 75.917
(81, 50) - utility: 70.126
(81, 52) - utility: 75.449
(81, 54) - utility: 75.236
(81, 55) - utility: 75.155
(81, 56) - utility: 73.998
(81, 57) - utility: 72.764
(81, 58) - utility: 70.370
(81, 59) - utility: 68.350
(81, 60) - utility: 70.727
(81, 61) - utility: 72.083
(81, 63) - utility: 74.053
(81, 64) - utility: 72.889
(81, 66) - utility: 71.084
(81, 67) - utility: 69.583
(81, 69) - utility: 74.787
(81, 70) - utility: 74.937
(81, 71) - utility: 76.043
(81, 72) - utility: 76.184
(81, 73) - utility: 75.843
(81, 74) - utility: 73.340
(81, 75) - utility: 72.063
(81, 76) - utility: 70.724
(81, 79) - utility: -3.199
(81, 81) - utility: 66.047
(81, 82) - utility: 64.123
(81, 83) - utility: 65.710
(81, 85) - utility: 64.831
(81, 86) - utility: 65.316
(81, 87) - utility: 67.268
(81, 88) - utility: 69.484
(81, 89) - utility: 70.615
(81, 90) - utility: 71.762
(81, 91) - utility: 71.159
(81, 92) - utility: 72.014
(81, 93) - utility: 73.161
(81, 94) - utility: 72.972
(81, 95) - utility: 71.770
(81, 96) - utility: 70.461
(81, 97) - utility: 69.308
(81, 99) - utility: 65.536
(82, 0) - utility: 68.314
(82, 1) - utility: 69.110
(82, 3) - utility: 72.867
(82, 7) - utility: 69.004
(82, 9) - utility: 67.017
(82, 10) - utility: 66.982
(82, 11) - utility: 66.289
(82, 13) - utility: 69.120
(82, 14) - utility: 70.562
(82, 15) - utility: 68.710
(82, 19) - utility: 69.938
(82, 20) - utility: 68.034
(82, 22) - utility: 72.011
(82, 23) - utility: 72.088
(82, 24) - utility: 70.868
(82, 26) - utility: 68.180
(82, 27) - utility: 70.472
(82, 28) - utility: 71.815
(82, 29) - utility: 71.958
(82, 30) - utility: 71.726
(82, 33) - utility: 67.975
(82, 34) - utility: 70.076
(82, 35) - utility: 72.334
(82, 36) - utility: 71.453
(82, 37) - utility: 70.956
(82, 38) - utility: 72.083
(82, 39) - utility: 72.087
(82, 40) - utility: 72.784
(82, 42) - utility: 73.992
(82, 43) - utility: 72.786
(82, 45) - utility: 73.365
(82, 46) - utility: 74.744
(82, 47) - utility: 76.025
(82, 48) - utility: 77.307
(82, 49) - utility: 79.972
(82, 51) - utility: 75.314
(82, 52) - utility: 75.382
(82, 53) - utility: 74.131
(82, 54) - utility: 75.176
(82, 56) - utility: 74.568
(82, 57) - utility: 73.789
(82, 61) - utility: 73.462
(82, 62) - utility: 74.571
(82, 63) - utility: 73.423
(82, 64) - utility: 73.342
(82, 65) - utility: 72.030
(82, 66) - utility: 72.468
(82, 67) - utility: 71.783
(82, 68) - utility: 73.172
(82, 69) - utility: 74.522
(82, 70) - utility: 76.028
(82, 71) - utility: 77.420
(82, 72) - utility: 76.188
(82, 73) - utility: 73.986
(82, 74) - utility: 72.833
(82, 75) - utility: 70.476
(82, 76) - utility: 69.524
(82, 77) - utility: 68.360
(82, 80) - utility: 63.646
(82, 81) - utility: 63.617
(82, 82) - utility: 62.447
(82, 83) - utility: 64.610
(82, 84) - utility: 65.573
(82, 86) - utility: 66.405
(82, 87) - utility: 68.168
(82, 88) - utility: 69.423
(82, 89) - utility: 70.587
(82, 90) - utility: 70.521
(82, 91) - utility: 70.021
(82, 92) - utility: 69.864
(82, 93) - utility: 71.624
(82, 94) - utility: 70.688
(82, 96) - utility: 69.290
(82, 98) - utility: 69.481
(82, 99) - utility: 67.847
(83, 0) - utility: 69.368
(83, 2) - utility: 75.818
(83, 3) - utility: 75.289
(83, 4) - utility: 74.064
(83, 5) - utility: 71.512
(83, 6) - utility: 71.486
(83, 7) - utility: 70.165
(83, 8) - utility: 69.004
(83, 9) - utility: 67.533
(83, 11) - utility: 66.730
(83, 12) - utility: 68.978
(83, 14) - utility: 72.168
(83, 15) - utility: 70.862
(83, 16) - utility: 68.482
(83, 18) - utility: 71.370
(83, 19) - utility: 72.574
(83, 20) - utility: 70.103
(83, 21) - utility: 69.660
(83, 22) - utility: 70.821
(83, 23) - utility: 71.903
(83, 24) - utility: 70.695
(83, 25) - utility: 69.495
(83, 26) - utility: 68.859
(83, 27) - utility: 69.272
(83, 28) - utility: 69.514
(83, 29) - utility: 70.496
(83, 30) - utility: 69.335
(83, 31) - utility: 68.172
(83, 32) - utility: 67.317
(83, 33) - utility: 68.470
(83, 34) - utility: 70.914
(83, 35) - utility: 71.050
(83, 36) - utility: 70.435
(83, 39) - utility: 73.214
(83, 40) - utility: 75.305
(83, 41) - utility: 76.875
(83, 42) - utility: 76.592
(83, 43) - utility: 73.858
(83, 44) - utility: 72.640
(83, 45) - utility: 73.106
(83, 46) - utility: 74.428
(83, 47) - utility: 77.016
(83, 48) - utility: 77.304
(83, 50) - utility: 76.937
(83, 51) - utility: 76.550
(83, 52) - utility: 75.314
(83, 53) - utility: 73.958
(83, 54) - utility: 74.011
(83, 55) - utility: 74.574
(83, 56) - utility: 74.523
(83, 57) - utility: 74.920
(83, 58) - utility: 76.068
(83, 59) - utility: 76.067
(83, 60) - utility: 73.814
(83, 61) - utility: 75.762
(83, 62) - utility: 77.306
(83, 64) - utility: 74.721
(83, 65) - utility: 74.233
(83, 66) - utility: 73.823
(83, 67) - utility: 72.490
(83, 68) - utility: 72.137
(83, 69) - utility: 72.107
(83, 71) - utility: 77.708
(83, 72) - utility: 76.404
(83, 73) - utility: 74.043
(83, 75) - utility: 69.210
(83, 76) - utility: 68.445
(83, 77) - utility: 68.323
(83, 78) - utility: 65.962
(83, 79) - utility: 66.087
(83, 80) - utility: 64.745
(83, 81) - utility: 62.730
(83, 82) - utility: 61.748
(83, 84) - utility: 66.806
(83, 85) - utility: 67.435
(83, 86) - utility: 68.522
(83, 87) - utility: 68.274
(83, 89) - utility: 68.337
(83, 90) - utility: 69.303
(83, 91) - utility: 69.897
(83, 92) - utility: 68.120
(83, 93) - utility: 70.125
(83, 94) - utility: 69.582
(83, 96) - utility: 67.831
(83, 97) - utility: 68.804
(83, 98) - utility: 68.170
(83, 99) - utility: 66.118
(84, 0) - utility: 70.533
(84, 1) - utility: 72.005
(84, 2) - utility: 73.204
(84, 3) - utility: 72.904
(84, 5) - utility: 70.332
(84, 6) - utility: 70.311
(84, 9) - utility: 65.423
(84, 10) - utility: 67.183
(84, 11) - utility: 68.036
(84, 12) - utility: 70.434
(84, 13) - utility: 70.060
(84, 14) - utility: 72.233
(84, 15) - utility: 72.149
(84, 17) - utility: 79.972
(84, 19) - utility: 72.940
(84, 20) - utility: 71.607
(84, 21) - utility: 69.828
(84, 22) - utility: 70.555
(84, 23) - utility: 71.704
(84, 24) - utility: 70.422
(84, 25) - utility: 69.339
(84, 26) - utility: 69.897
(84, 27) - utility: 68.789
(84, 29) - utility: 69.318
(84, 30) - utility: 69.325
(84, 31) - utility: 68.179
(84, 32) - utility: 67.237
(84, 33) - utility: 68.373
(84, 34) - utility: 69.661
(84, 35) - utility: 70.319
(84, 36) - utility: 71.550
(84, 37) - utility: 71.747
(84, 38) - utility: 72.956
(84, 39) - utility: 75.393
(84, 41) - utility: 77.067
(84, 43) - utility: 72.640
(84, 44) - utility: 72.658
(84, 45) - utility: 72.084
(84, 46) - utility: 73.047
(84, 47) - utility: 75.404
(84, 48) - utility: 74.905
(84, 50) - utility: 75.532
(84, 51) - utility: 74.265
(84, 53) - utility: 72.749
(84, 54) - utility: 72.776
(84, 55) - utility: 73.591
(84, 56) - utility: 75.704
(84, 57) - utility: 76.069
(84, 58) - utility: 77.469
(84, 59) - utility: 77.606
(84, 60) - utility: 75.310
(84, 62) - utility: 77.461
(84, 63) - utility: 77.222
(84, 64) - utility: 76.025
(84, 65) - utility: 76.672
(84, 66) - utility: 75.170
(84, 67) - utility: 74.794
(84, 68) - utility: 73.307
(84, 69) - utility: 70.939
(84, 72) - utility: 76.269
(84, 73) - utility: 74.755
(84, 74) - utility: 72.169
(84, 76) - utility: 67.165
(84, 77) - utility: 66.081
(84, 78) - utility: 65.801
(84, 79) - utility: 64.958
(84, 80) - utility: 64.009
(84, 81) - utility: 64.088
(84, 83) - utility: 66.718
(84, 84) - utility: 67.856
(84, 85) - utility: 67.829
(84, 86) - utility: 69.838
(84, 87) - utility: 69.390
(84, 88) - utility: 69.853
(84, 89) - utility: 69.123
(84, 90) - utility: 68.088
(84, 91) - utility: 70.063
(84, 92) - utility: 69.290
(84, 93) - utility: 70.959
(84, 94) - utility: 68.826
(84, 95) - utility: 70.088
(84, 96) - utility: 70.057
(84, 97) - utility: 68.840
(84, 98) - utility: 67.706
(84, 99) - utility: 66.534
(85, 0) - utility: 69.368
(85, 2) - utility: 71.961
(85, 3) - utility: 71.605
(85, 4) - utility: 70.408
(85, 5) - utility: 68.308
(85, 6) - utility: 68.937
(85, 7) - utility: 67.859
(85, 8) - utility: 68.272
(85, 9) - utility: 67.444
(85, 10) - utility: 68.447
(85, 11) - utility: 69.152
(85, 12) - utility: 70.660
(85, 13) - utility: 71.883
(85, 14) - utility: 72.186
(85, 15) - utility: 73.353
(85, 16) - utility: 74.662
(85, 17) - utility: 77.028
(85, 18) - utility: 75.740
(85, 19) - utility: 74.331
(85, 20) - utility: 72.105
(85, 21) - utility: 71.912
(85, 22) - utility: 70.653
(85, 23) - utility: 70.418
(85, 24) - utility: 69.431
(85, 25) - utility: 69.953
(85, 26) - utility: 71.288
(85, 27) - utility: 71.031
(85, 28) - utility: 69.788
(85, 29) - utility: 68.698
(85, 30) - utility: 68.232
(85, 31) - utility: 68.330
(85, 32) - utility: 67.220
(85, 33) - utility: 67.228
(85, 35) - utility: 69.264
(85, 36) - utility: 70.238
(85, 39) - utility: 75.639
(85, 40) - utility: 76.929
(85, 41) - utility: 78.343
(85, 42) - utility: 79.972
(85, 44) - utility: 71.747
(85, 45) - utility: 71.949
(85, 46) - utility: 72.307
(85, 47) - utility: 73.960
(85, 50) - utility: 76.265
(85, 52) - utility: 73.551
(85, 53) - utility: 72.686
(85, 54) - utility: 75.106
(85, 55) - utility: 75.205
(85, 56) - utility: 73.483
(85, 59) - utility: 77.873
(85, 60) - utility: 77.482
(85, 62) - utility: 78.769
(85, 63) - utility: 78.616
(85, 64) - utility: 77.054
(85, 65) - utility: 76.895
(85, 66) - utility: 74.488
(85, 67) - utility: 73.539
(85, 68) - utility: 72.375
(85, 69) - utility: 70.085
(85, 71) - utility: 72.132
(85, 72) - utility: 73.605
(85, 73) - utility: 73.271
(85, 74) - utility: 70.839
(85, 75) - utility: 70.961
(85, 76) - utility: 68.190
(85, 77) - utility: 66.966
(85, 78) - utility: 66.997
(85, 79) - utility: 65.650
(85, 80) - utility: 64.506
(85, 81) - utility: 65.186
(85, 82) - utility: 65.506
(85, 83) - utility: 66.636
(85, 84) - utility: 67.752
(85, 85) - utility: 69.928
(85, 86) - utility: 71.312
(85, 87) - utility: 71.649
(85, 88) - utility: 72.381
(85, 89) - utility: 70.320
(85, 90) - utility: 70.050
(85, 91) - utility: 70.281
(85, 92) - utility: 71.375
(85, 93) - utility: 72.634
(85, 94) - utility: 70.077
(85, 95) - utility: 69.172
(85, 97) - utility: 68.347
(85, 98) - utility: 67.261
(86, 1) - utility: 65.209
(86, 3) - utility: 71.563
(86, 4) - utility: 70.262
(86, 6) - utility: 69.785
(86, 7) - utility: 68.408
(86, 9) - utility: 68.369
(86, 10) - utility: 69.651
(86, 11) - utility: 67.622
(86, 13) - utility: 73.209
(86, 14) - utility: 72.526
(86, 15) - utility: 73.921
(86, 16) - utility: 75.399
(86, 17) - utility: 76.747
(86, 18) - utility: 75.520
(86, 19) - utility: 74.387
(86, 20) - utility: 74.198
(86, 21) - utility: 71.634
(86, 22) - utility: 70.249
(86, 23) - utility: 70.378
(86, 24) - utility: 69.221
(86, 25) - utility: 69.356
(86, 26) - utility: 71.373
(86, 27) - utility: 70.280
(86, 28) - utility: 69.290
(86, 30) - utility: 69.129
(86, 31) - utility: 68.089
(86, 32) - utility: 67.525
(86, 33) - utility: 67.160
(86, 34) - utility: 66.284
(86, 35) - utility: 66.975
(86, 36) - utility: 67.798
(86, 37) - utility: 68.071
(86, 38) - utility: 67.335
(86, 40) - utility: 75.808
(86, 41) - utility: 76.929
(86, 44) - utility: 72.929
(86, 45) - utility: 73.139
(86, 46) - utility: 74.572
(86, 47) - utility: 74.890
(86, 48) - utility: 74.777
(86, 49) - utility: 74.968
(86, 50) - utility: 76.216
(86, 51) - utility: 76.055
(86, 52) - utility: 74.889
(86, 54) - utility: 75.331
(86, 55) - utility: 75.368
(86, 56) - utility: 74.062
(86, 57) - utility: 72.704
(86, 58) - utility: 71.571
(86, 60) - utility: 76.223
(86, 64) - utility: 75.765
(86, 65) - utility: 75.506
(86, 66) - utility: 74.162
(86, 67) - utility: 73.000
(86, 68) - utility: 71.835
(86, 70) - utility: 70.973
(86, 71) - utility: 70.003
(86, 72) - utility: 71.129
(86, 73) - utility: 71.696
(86, 74) - utility: 69.273
(86, 76) - utility: 65.998
(86, 77) - utility: 67.197
(86, 79) - utility: 64.561
(86, 80) - utility: 64.709
(86, 81) - utility: 66.331
(86, 82) - utility: 65.359
(86, 84) - utility: 69.059
(86, 85) - utility: 70.291
(86, 86) - utility: 72.629
(86, 87) - utility: 74.002
(86, 88) - utility: 73.929
(86, 89) - utility: 72.481
(86, 90) - utility: 71.159
(86, 91) - utility: 71.274
(86, 92) - utility: 72.558
(86, 93) - utility: 73.018
(86, 95) - utility: 70.235
(86, 96) - utility: 70.438
(86, 97) - utility: 69.641
(86, 99) - utility: 68.807
(87, 0) - utility: 66.299
(87, 1) - utility: 67.535
(87, 2) - utility: 68.954
(87, 3) - utility: 70.118
(87, 4) - utility: 69.125
(87, 5) - utility: 68.341
(87, 6) - utility: 69.496
(87, 7) - utility: 67.169
(87, 8) - utility: 66.123
(87, 10) - utility: 69.934
(87, 11) - utility: 68.813
(87, 12) - utility: 66.704
(87, 14) - utility: 71.459
(87, 15) - utility: 72.564
(87, 17) - utility: 75.496
(87, 18) - utility: 75.542
(87, 19) - utility: 75.317
(87, 21) - utility: 70.205
(87, 22) - utility: 68.291
(87, 23) - utility: 69.108
(87, 24) - utility: 69.166
(87, 25) - utility: 71.508
(87, 26) - utility: 71.649
(87, 28) - utility: 70.268
(87, 29) - utility: 70.056
(87, 30) - utility: 68.913
(87, 31) - utility: 68.818
(87, 32) - utility: 68.654
(87, 33) - utility: 68.374
(87, 34) - utility: 68.441
(87, 35) - utility: 69.319
(87, 36) - utility: 69.851
(87, 37) - utility: 69.360
(87, 38) - utility: 69.609
(87, 39) - utility: 71.679
(87, 40) - utility: 74.246
(87, 42) - utility: 69.293
(87, 43) - utility: 70.545
(87, 44) - utility: 71.699
(87, 45) - utility: 72.665
(87, 46) - utility: 73.730
